canonical_id,fullName,dob,precision,source
aab04e4824bdcdff,Eddie Wineland,1984-06-26,day,wikidata
d85a3bac3d978fe7,Deron Winn,1989-06-13,day,sherdog
ab48c02798b0519f,Joanna Jedrzejczyk,1987-08-18,day,sherdog
c24cabb430a22ffc,Ramazan Emeev,1987-05-20,day,wikidata
90ff9eb69a93b747,Poliana Botelho,1988-12-15,day,sherdog
4eed58e5bd18958a,Zarrukh Adashev,1992-07-29,day,sherdog
3f031bdfa8884b20,Askar Mozharov,1994-10-26,day,sherdog
fb1deef08e2ad891,Felice Herrig,1984-09-18,day,wikidata
3ebd466ff310263d,Alex Da Silva,1996-02-04,day,sherdog
177f34a1202d6c93,Niklas Stolze,1992-12-28,day,sherdog
e0c4f89412167696,Jeff Molina,1997-07-17,day,sherdog
e07aa1ed90aec655,Andreas Michailidis,1988-07-18,day,sherdog
87cea4c3788f54ec,Felipe Colares,1994-03-31,day,wikidata
0c0016ad37c41682,Louis Smolka,1991-07-16,day,sherdog
104b7a2a65da1a64,Frank Camacho,1989-05-18,day,sherdog
a5088999b75e2fc6,Alan Patrick,1983-07-09,day,sherdog
9dba8cd1433ae00d,Tristan Connelly,1985-12-12,day,sherdog
c7810eba428993e0,Gina Mazany,1988-08-19,day,sherdog
bec62ac2cee55f69,Sergey Khandozhko,1992-05-19,day,sherdog
f19ec4821b69587f,Ike Villanueva,1984-04-04,day,sherdog
908abe7c4aed1322,Cameron Else,1991-04-27,day,sherdog
b2fc49bb4703d084,TJ Laramie,1997-10-15,day,sherdog
dab8c8f04f0f99eb,Kevin Croom,1987-07-15,day,sherdog
5d5877920d4e50a5,Aspen Ladd,1995-03-01,day,sherdog
af325d669dc28d60,Kay Hansen,1999-08-14,day,sherdog
ae907070e81a7814,Askar Askarov,1992-10-09,day,sherdog
24be548f637cdc8d,Sara McMann,1980-09-24,day,wikidata
6861d64930777d52,Bruno Souza,1996-03-07,day,sherdog
abec838c9b8cf79d,Kazula Vargas,1985-08-15,day,sherdog
46f9e3a3efef970e,Mike Grundy,1987-03-01,day,sherdog
7303f16a5757c357,Timur Valiev,1990-01-19,day,sherdog
379d024344ca05f6,Marlon Moraes,1988-04-26,day,sherdog
1e013ec113e94678,Sabina Mazo,1997-03-25,day,sherdog
a2575ff610d16284,Alex Oliveira,1988-06-21,day,wikidata
e7b88fa57ffb42cb,Greg Hardy,1988-07-28,day,wikidata
2a5d37e65372331c,Devonte Smith,1993-07-30,day,sherdog
04e3bf593020f3f9,Alejandro Perez,1989-09-02,day,sherdog
d7819b260c6f39d6,Micheal Gillmore,1987-03-28,day,sherdog
19898637e10ad33c,Chas Skelly,1985-05-11,day,sherdog
38583c52c529dc65,Mark Striegl,1988-06-23,day,sherdog
2a0e73004d99c8a0,Jesse Strader,1991-05-29,day,sherdog
306d7ee12bbe1fef,Roxanne Modafferi,1982-09-24,day,sherdog
13c5e090b6868e27,Fabio Cherant,1994-11-25,day,sherdog
3c7b3ee018c0c0c3,Alexis Davis,1984-10-04,day,sherdog
9d4cd1755f37f957,Danilo Marques,1985-12-26,day,sherdog
89ecc089522bbcab,Francis Ngannou,1986-09-05,day,sherdog
1b2245155a92a358,Rogerio Bontorin,1992-04-25,day,sherdog
b788710d39ebd033,Dakota Bush,1994-06-09,day,sherdog
f178c1af18f83cd5,Sijara Eubanks,1985-04-27,day,sherdog
3a6deabfcbb204d7,Andre Ewell,1988-01-21,day,sherdog
aefa91645d63ab49,Matt Sayles,1994-02-21,day,sherdog
d95d3d7bfd15e7f1,Ryan Hall,1985-02-22,day,sherdog
8a0cb9e5ef6f57d0,Maki Pitolo,1990-11-24,day,sherdog
e8537d08d84aaea2,Mallory Martin,1994-01-29,day,sherdog
9f799b7a3647f47b,Chris Gruetzemacher,1986-06-16,day,sherdog
ebbcbd9df5799314,Sean Soriano,1989-10-06,day,sherdog
33387982334c4627,Ben Rothwell,1981-10-17,day,wikidata
70e2a19e3dec5f31,Felicia Spencer,1990-11-29,day,sherdog
25cd664951a78492,Leah Letson,1992-08-21,day,sherdog
8a820786ab3bc2ea,Collin Anglin,1993-02-20,day,sherdog
a93d965dbe18fc74,Liana Jojua,1995-03-22,day,sherdog
a7ea31deabd77a15,Al Iaquinta,1987-04-30,day,sherdog
82b4ac7b2ab3eafb,Jordan Williams,1990-10-13,day,sherdog
be4f3c753991fea0,Gian Villante,1985-08-18,day,sherdog
b2d78c1271922be6,John Allan,1993-02-22,day,sherdog
58445a4ff4f7d6d9,Shamil Gamzatov,1990-08-09,day,wikidata
947b5835682bf007,Hu Yaozong,1995-04-07,day,sherdog
22261a1bef37a657,Laureano Staropoli,1993-02-27,day,sherdog
c85c178b6d260ec6,Khama Worthy,1986-10-15,day,sherdog
1bd875af60261100,Livinha Souza,1991-03-11,day,sherdog
05018fd6588f6bf5,Randa Markos,1985-08-10,day,sherdog
5b248fbc7ea26c03,Zviad Lazishvili,1991-10-25,day,sherdog
9c0660fd9c0a82f5,Carlos Felipe,1995-01-12,day,sherdog
3ab17675aa10c149,Andrew Sanchez,1988-04-08,day,sherdog
7f2d4f1e239cd7b0,Bethe Correia,1983-06-22,day,sherdog
338564020148f275,Gaetano Pirrello,1992-04-29,day,sherdog
4d0db0a8f33630df,Johnny Eduardo,1978-08-03,day,sherdog
6b7b0a0f8b7ef2a7,Nick Diaz,1983-08-03,day,wikidata
6c9d5b4b53d186f3,Martin Sano,1991-05-30,day,sherdog
20184f36071fdaa3,Antonio Arroyo,1989-07-01,day,sherdog
53ba0dd370c19b38,Mike Rodriguez,1988-11-28,day,sherdog
44852969f473e28a,Sarah Alpar,1991-06-01,day,sherdog
76de23d141fb4ab4,Impa Kasanganay,1994-01-17,day,sherdog
78de61bdd2eec594,Gustavo Lopez,1989-06-27,day,sherdog
f7da270edb938da9,Emily Whitmire,1991-05-24,day,sherdog
f4ac3c61f20e824c,David Zawada,1990-08-01,day,sherdog
5d02dfb7063877da,Luigi Vendramini,1996-01-16,day,sherdog
91849c6a42cec353,Darren Stewart,1990-12-30,day,sherdog
0cdf886f3d227f07,Domingo Pilarte,1990-01-05,day,sherdog
e05181a70815352c,Bea Malecki,1991-08-23,day,sherdog
b5924260141b7b2d,Sasha Palatnikov,1989-03-15,day,sherdog
2c6080cef7de1112,Casey Kenney,1991-03-20,day,sherdog
7e82a2b9326866dc,Drako Rodriguez,1996-06-16,day,sherdog
b42a3ba36956443e,Anderson Dos Santos,1985-07-24,day,sherdog
3af7ff7f1e5a58cb,Jamey Simmons,1992-09-11,day,sherdog
62c22d8f8fd6a0fc,Kai Kamaka,1995-01-05,day,sherdog
418b606085256d99,Ryan Benoit,1989-08-25,day,sherdog
f83eb8d8634c7c8b,Ian Heinisch,1988-08-05,day,sherdog
b9b9c313e5c6dda9,Marion Reneau,1977-06-20,day,sherdog
3437154cd3a90944,Conor McGregor,1988-07-14,day,sherdog
729efb142c857499,Carlos Condit,1984-04-26,day,wikidata
d8ebe7e210f2be7a,Omari Akhmedov,1987-10-12,day,sherdog
53e952ec79277dbd,Jerome Rivera,1995-04-22,day,sherdog
bfdb8b386085cd2a,Michel Prazeres,1981-07-25,day,sherdog
d19518df34f13b97,Justin Jaynes,1989-08-10,day,sherdog
d38841bd684d292e,Yancy Medeiros,1987-09-07,day,sherdog
1140aae1c29e9d20,Dhiego Lima,1989-01-31,day,wikidata
962340bb6735df1d,Roque Martinez,1986-03-04,day,sherdog
6713c4346fedb74e,Demian Maia,1977-11-06,day,wikidata
05f0c04f8a362a98,Walt Harris,1983-06-10,day,sherdog
37aecd5f660c5468,Victor Rodriguez,1992-09-05,day,sherdog
fc98a30687f898be,Jacare Souza,1979-12-07,day,wikidata
434c4533ee6ced38,Kevin Aguilar,1988-09-07,day,sherdog
1342d30574397e2a,Maurice Greene,1986-07-05,day,sherdog
d5fe98f320db9177,Gregor Gillespie,1987-03-18,day,sherdog
84e0acba6b6989d7,Christian Aguilera,1991-11-25,day,sherdog
60357e8e5ccd6642,KB Bhullar,1991-10-12,day,sherdog
a1a49cdffbc30a5a,Luke Sanders,1985-12-12,day,sherdog
ced4bb5e6c399d9f,Stefan Sekulic,1992-02-12,day,sherdog
c3a66d9a60dd2aa5,Justine Kish,1988-04-13,day,sherdog
f8fd3739aea24944,Luis Pena,1993-07-05,day,sherdog
f3a0ba27b6389def,Juan Espino,1980-10-09,day,sherdog
81125231bb2452e6,Bartosz Fabinski,1986-04-26,day,sherdog
00a7dead94addc98,Anthony Birchak,1986-05-16,day,wikidata
5a081fedf02d264e,Mike Perry,1991-09-15,day,sherdog
dea7ffef261a8d05,Yorgan De Castro,1986-12-19,day,sherdog
0fdbd7f62d268a3c,Jarjis Danho,1983-10-15,day,sherdog
9494d3823806d705,Hunter Azure,1992-03-02,day,sherdog
1de38f7d8fb8d358,Jordan Griffin,1990-02-23,day,sherdog
234e401b933021e9,Tyron Woodley,1982-04-07,day,wikidata
e6379804d274f18b,Thomas Almeida,1991-07-31,day,sherdog
389b2776826e2183,Ray Rodriguez,1987-12-10,day,sherdog
a79c4aee9beabe3c,Megan Anderson,1990-02-11,day,sherdog
e6f6145fe8ea9b4f,Joseph Benavidez,1984-07-31,day,wikidata
27fc42f9a706f56f,Jordan Espinosa,1989-11-08,day,sherdog
2212a11deddf09e9,Aalon Cruz,1989-09-20,day,sherdog
5e869f0c15c040a1,Jimmie Rivera,1989-06-29,day,sherdog
5668fe3e6594964f,Vince Cachero,1989-11-07,day,sherdog
3ce903e83dc04f1b,Shana Dobson,1989-03-30,day,sherdog
95295c6d09da96b8,Alistair Overeem,1980-05-17,day,wikidata
9499fe7d747d0f34,Martin Day,1988-11-10,day,sherdog
e2240e3eb9126bdc,Nik Lentz,1984-08-13,day,sherdog
aa41f7f0d38a67de,Vinicius Moreira,1989-02-28,day,sherdog
148d822e1dea0f93,Tom Breese,1991-09-26,day,sherdog
ce471f6dfcf74671,Markus Perez,1990-06-22,day,sherdog
4f23f239b3d21464,Sarah Moras,1988-04-30,day,wikidata
3a3f13123202e918,Vanessa Melo,1988-03-27,day,wikidata
2983f5d00ab2638c,Jacob Kilburn,1995-06-28,day,sherdog
343c6105cf09b9d0,Anthony Pettis,1987-01-27,day,wikidata
23c1e61e1ba65f5a,Carlton Minus,1993-04-26,day,sherdog
dcf847d0a8a01d97,Junior Dos Santos,1984-01-30,day,wikidata
4b54780dc1d97640,Peter Barrett,1986-08-10,day,sherdog
97e7d984b48352c5,Matt Wiman,1983-09-19,day,sherdog
549165f7f79174d7,Jose Quinonez,1990-07-28,day,sherdog
e8d807c9e390d51a,Spike Carlyle,1993-05-06,day,sherdog
e347ee8e3910d025,Rachael Ostovich,1991-02-25,day,sherdog
4e21937bdeeb560a,Alan Jouban,1982-11-25,day,sherdog
7ad133208bc2db85,Paul Felder,1985-04-25,day,sherdog
a00cf5981fc6d71d,Geraldo de Freitas,1991-09-30,day,sherdog
44918fe767a2de14,Claudia Gadelha,1988-12-07,day,sherdog
8a049373a2a84299,Bevon Lewis,1991-05-05,day,sherdog
a8fb592d1aeb112c,Eduardo Garagorri,1989-05-28,day,sherdog
e0bb36858bb098ed,Anderson Silva,1975-04-14,day,wikidata
d7d0a744c37e13b2,Jack Marshman,1989-12-19,day,sherdog
bd1c5732887fde10,Cole Williams,1983-12-15,day,sherdog
4a05954c21616905,Justin Ledet,1988-09-28,day,sherdog
ca28d243e6192a51,Khabib Nurmagomedov,1988-09-20,day,wikidata
a7c7a501e7a869be,Stefan Struve,1988-02-18,day,wikidata
799dd06859f77981,Alexander Yakovlev,1984-07-18,day,sherdog
134af54a111164fe,James Krause,1986-06-04,day,sherdog
d921d3b3d9963814,John Phillips,1985-06-09,day,sherdog
416ff8c1a4180299,Gadzhimurad Antigulov,1987-01-01,day,sherdog
0229ec05be3b5c16,Ali AlQaisi,1990-08-23,day,sherdog
70b86840583e4476,Dequan Townsend,1986-05-11,day,sherdog
a8be76aa4fb85a6f,Jessin Ayari,1992-05-31,day,sherdog
4962c96a48ca925d,Diego Sanchez,1981-12-31,day,wikidata
93f287cc2018f186,Jeff Hughes,1988-05-17,day,sherdog
06756b8363a94869,Khadis Ibragimov,1995-05-21,day,sherdog
6b602b04723c3010,Mirsad Bektic,1991-02-16,day,sherdog
c3ad22eba62622cc,Mara Romero Borella,1986-06-03,day,sherdog
96935891bb3c57c1,Irwin Rivera,1989-02-14,day,sherdog
4ab925019d108a41,Brok Weaver,1991-12-05,day,sherdog
903bc4f242244fea,Anthony Ivy,1990-01-23,day,sherdog
70f283c556ef76b9,Zelim Imadaev,1995-01-25,day,sherdog
a095427614b881da,Cole Smith,1989-04-05,day,sherdog
c6d0d7076cdbe1cc,Ricardo Lamas,1982-05-21,day,sherdog
5fd8b8d0052c2e7f,Hannah Cifers,1992-06-26,day,sherdog
fa7951170a82844b,Daniel Cormier,1979-03-20,day,wikidata
f7ff934ebabca99a,John Dodson,1984-09-26,day,wikidata
63709c72e319f071,Frankie Saenz,1980-08-12,day,wikidata
0e5c700cf4d34dca,Rogerio Nogueira,1976-06-02,day,wikidata
657eb3a13c1e3df4,Fabricio Werdum,1977-07-30,day,wikidata
ea0a54c6803d2a80,Peter Sobotta,1987-01-11,day,wikidata
93e0c995571f5283,Raphael Pessoa,1989-03-09,day,sherdog
3e7b3a771a5220bb,Nad Narimani,1987-04-14,day,sherdog
0fdb91b86ccca031,Joe Duffy,1988-02-18,day,sherdog
3be7fbb43facaf39,Brett Johns,1992-02-21,day,sherdog
18b8e1c10912056d,Davi Ramos,1986-11-05,day,sherdog
86aae8579e756674,Chris Fishgold,1992-06-06,day,sherdog
58a74bb53dfe5194,Paige VanZant,1994-03-26,day,sherdog
e15e7b06572d49d5,Danny Henry,1988-07-17,day,sherdog
630b94233d66e230,Roman Bogatov,1990-12-15,day,sherdog
71a471f854d82531,Lyman Good,1985-05-26,day,sherdog
3e15f9493525e2de,Brianna Fortino,1993-08-04,day,sherdog
9b2bdb38545733e5,Oskar Piechota,1990-01-24,day,sherdog
5bfd8bd253e91d5b,Max Rohskopf,1994-09-27,day,sherdog
59dc61acb672f524,Mark De La Rosa,1994-08-31,day,sherdog
79ad657e00d91f5e,Anthony Rocco Martin,1989-12-11,day,sherdog
b6c17f70c2c805cf,Charles Byrd,1983-10-11,day,sherdog
5d3802de0a8afc3c,Jussier Formiga,1985-04-14,day,sherdog
e9b1c3372d7a5127,Evan Dunham,1981-12-18,day,sherdog
cfc7947b16fff1b5,Klidson Abreu,1992-12-24,day,sherdog
c4b15d22fbd1c0d8,Ray Borg,1993-08-04,day,sherdog
ad7313f6ec630c2a,Aleksei Kunchenko,1984-05-02,day,sherdog
3307b917708cb117,Enrique Barzola,1989-04-25,day,sherdog
7bb861905f7bed0b,Yoel Romero,1977-04-30,day,wikidata
3ff528455b427864,Gabriel Silva,1994-08-26,day,sherdog
74ddb1f1670a7b9e,Ben Sosoli,1989-12-10,day,sherdog
d219545977df6023,Magomed Mustafaev,1988-08-02,day,sherdog
a0597d768b454501,Emil Meek,1988-08-20,day,sherdog
647818b879ec50f1,Callan Potter,1984-09-06,day,wikidata
867f4ddd295cd992,Corey Anderson,1989-09-22,day,sherdog
920c5cc2e74aaaf6,Juan Adams,1992-01-16,day,sherdog
d5d988e8f2f712a0,Darko Stosic,1992-02-09,day,sherdog
a1695e8a2f195f38,Pingyuan Liu,1993-02-13,day,sherdog
837092e1fca01fc1,Suman Mokhtarian,1992-06-13,day,sherdog
add8cb262f587d29,Dong Hyun Ma,1988-09-09,day,sherdog
cf9ff9f6ec2ccfc0,Urijah Faber,1979-05-14,day,sherdog
586e7867b78a03a9,Ben Saunders,1983-04-13,day,wikidata
882e7dce5df80b2c,Daniel Teymur,1988-02-03,day,sherdog
d438c2df15450a5f,Thiago Alves,1983-10-03,day,wikidata
2ce88fa8fdddce37,Trevor Smith,1981-01-05,day,wikidata
c8cdc3d65edae41c,Sergio Moraes,1982-07-23,day,sherdog
2c9959f2626a35fd,Renan Barao,1987-02-27,day,wikidata
ffad426bb6bdeccb,Zabit Magomedsharipov,1991-03-01,day,sherdog
6a8331eb85076ed0,Rustam Khabilov,1986-11-04,day,sherdog
7a3ddf28733fc012,Grigory Popov,1984-04-18,day,sherdog
e0b5012864c76173,Chance Rencountre,1986-12-31,day,sherdog
5a260b5502a690c8,Ben Askren,1984-07-18,day,wikidata
9de5bcc8270a4fc2,Stevie Ray,1990-03-25,day,wikidata
41f9ff5db61624ca,Alex White,1988-10-22,day,sherdog
55698a0d6a4a04cf,Aleksandra Albu,1990-07-14,day,sherdog
b11335aacc3bb703,Joe Lauzon,1984-05-22,day,sherdog
81f4394637ba2671,Manny Bermudez,1994-07-19,day,sherdog
7e40d6f7b1a90781,Kyle Bochniak,1987-02-05,day,sherdog
bf91cbfb6ec5463a,Boston Salmon,1990-11-20,day,sherdog
e8dbebefbe946ff7,Daniel Spitz,1990-07-31,day,sherdog
93377569998d809d,James Vick,1987-02-23,day,sherdog
b38469c99ce34415,Thomas Gifford,1992-07-26,day,sherdog
f9bf9197be47a12b,Hector Aldana,1988-08-17,day,wikidata
5c987d20da70c09d,Lauren Mueller,1991-11-15,day,sherdog
ae35f3f43255c68b,Luke Jumeau,1988-02-12,day,sherdog
8f1b7a13de764c4f,Rostem Akman,1991-12-19,day,sherdog
e793c1372f2c13bc,Nadia Kassem,1995-11-15,day,sherdog
8d779e3234525cb7,Danilo Belluardo,1994-07-21,day,sherdog
80169050f0913924,Siyar Bahadurzada,1984-04-17,day,sherdog
a03f3a022655bc59,Nohelin Hernandez,1994-03-01,day,sherdog
cd5a528d847a6ef5,Martin Bravo,1993-09-21,day,sherdog
0d64b7539d9a742e,Carlos Huachin,1996-04-06,day,sherdog
5f70da5f05bd7aae,Marco Polo Reyes,1984-11-07,day,sherdog
70687c8470c27164,Sergio Pettis,1993-08-18,day,sherdog
59a868c2597d1b01,Marcos Mariano,1986-10-12,day,sherdog
d560fd0a3a003a08,Todd Duffee,1985-12-06,day,wikidata
7ed79f4522a9749e,Ryan MacDonald,1993-03-18,day,sherdog
44388721c5f9439a,Mairbek Taisumov,1988-08-08,day,sherdog
425cba7a60557f9a,Teemu Packalen,1987-05-22,day,sherdog
eb1952f6e03a13bd,Nordine Taleb,1981-06-10,day,sherdog
4e499c08459fc92e,Don Madge,1990-11-12,day,sherdog
c9b2904fbc6f2692,Derrick Krantz,1988-01-13,day,sherdog
90c5377a956b9e87,Andre Soukhamthath,1988-10-23,day,sherdog
5f543cb6792a7c0a,Jodie Esquibel,1986-05-07,day,sherdog
3fc7cc0829775727,Liz Carmouche,1984-02-19,day,wikidata
ba539a5e303f696b,Humberto Bandenay,1994-09-04,day,sherdog
ab06e184a09da577,Bobby Moffett,1990-06-01,day,sherdog
1aa9da5466179c13,Salim Touahri,1989-09-28,day,sherdog
e9c3cc0c46751816,Cristiane Justino,1985-07-09,day,wikidata
7cb98a1fc7cee7b9,Olivier Aubin-Mercier,1989-02-23,day,sherdog
511b8a19e1b7ac9f,Sarah Frota,1987-04-14,day,sherdog
f91ec923242718bc,Erik Koch,1988-10-04,day,wikidata
d7c50bc1e2a1c4f7,Kyle Stewart,1989-01-31,day,sherdog
a7653e502af53812,Jin Soo Son,1993-04-01,day,sherdog
321e364cdb3bc185,Cezar Ferreira,1985-02-15,day,sherdog
b4610ec008dfc1b2,Sheymon Moraes,1990-10-11,day,sherdog
87c361e925d08fe2,Nicco Montano,1988-12-16,day,sherdog
50516fb9a0bf9832,Gilbert Melendez,1982-04-12,day,wikidata
b2dd9439efb3039a,Dan Moret,1986-11-21,day,sherdog
f32d94801e70a065,Junior Albini,1991-03-15,day,sherdog
84ea917244c11691,Syuri Kondo,1989-02-08,day,sherdog
5f7d95f165f83e3c,Allen Crowder,1989-11-08,day,sherdog
64eeb6de1025572c,Eric Spicely,1986-09-29,day,sherdog
6617f2007e74ae0e,Jimi Manuwa,1980-02-18,day,sherdog
aa363c8602f2d192,Sung Bin Jo,1992-07-17,day,sherdog
827eb7baaa7613a5,Tonya Evinger,1984-06-19,day,wikidata
57ab92f35b6efc71,Nick Hein,1984-04-24,day,sherdog
c47c141378f00a2a,Desmond Green,1989-10-11,day,sherdog
7b8128823aec4bb1,Patrick Cummins,1980-11-16,day,sherdog
cb2feebb0b84e0c9,BJ Penn,1978-12-13,day,wikidata
5df8e0db9dcc365c,Talita Bernardo,1987-03-04,day,sherdog
10224c81cacb17c3,Elias Theodorou,1988-05-31,day,sherdog
11231ad808bf72f9,Arjan Bhullar,1986-05-13,day,sherdog
24981b3a986c70db,Mitch Gagnon,1984-10-10,day,sherdog
89a685298c552ac7,Dmitrii Smoliakov,1982-08-05,day,sherdog
fc1af0eefb2c234c,John Lineker,1990-06-12,day,sherdog
23d4b1c64fc89930,Jason Gonzalez,1990-02-28,day,sherdog
3219dec99ae9e6bb,Marcelo Golm,1992-09-15,day,sherdog
7932642b153f21f8,Sultan Aliev,1984-09-17,day,sherdog
03cec80834c88d99,Keita Nakamura,1984-05-22,day,sherdog
aff972203a540f31,Wilson Reis,1985-01-06,day,sherdog
7b27c5dbef7774f4,Curtis Millender,1987-12-01,day,sherdog
539db004e385d9b7,David Branch,1981-09-26,day,sherdog
9435ba8191d6d97c,Jessica Aguilar,1982-05-08,day,wikidata
b88fc06f70ef8b27,Ross Pearson,1984-09-26,day,wikidata
56f8abe47583153e,Justin Willis,1987-07-19,day,sherdog
df14605f1f55b2b0,Jesus Pinedo,1996-06-22,day,sherdog
1e698acf16fec794,Eric Shelton,1991-02-02,day,sherdog
471b728a3bcbdca3,Jordan Rinaldi,1987-09-25,day,sherdog
07970f57cc4cb11e,Tim Boetsch,1981-01-28,day,wikidata
639e203fd063d230,Zak Ottow,1986-12-22,day,sherdog
ab9907c95da2185e,Carlo Pedersoli Jr.,1993-06-08,day,sherdog
5793f9c3602bdea1,Cain Velasquez,1982-07-28,day,wikidata
37b7dde095729704,Myles Jury,1988-10-31,day,sherdog
39e0e926a4ebf523,Austin Arnett,1991-10-22,day,sherdog
1b8b8e5bcab8c270,Teruto Ishihara,1991-07-23,day,sherdog
d5d9b67c482dad94,David Teymur,1989-05-01,day,sherdog
060c96b72f13efdb,Bibulatov Magomed,1988-08-22,day,sherdog
cc8c0104bcad5cfe,Dustin Ortiz,1988-12-25,day,sherdog
e2b652afedcd1f5b,Dennis Bermudez,1986-12-13,day,sherdog
c8304578645a0300,Te Edwards,1990-09-11,day,sherdog
9e70e6292a495f92,Chad Mendes,1985-05-01,day,wikidata
0ae7d5ca872739f7,Cat Zingano,1982-07-01,day,sherdog
1aab5680493a2042,Adam Milstead,1987-07-03,day,sherdog
38ae5949773d73df,Chris de la Rocha,1979-05-15,day,sherdog
9cfb525b1d73d69f,Matthew Lopez,1987-01-21,day,sherdog
0bb6c2534abcf1e7,Chad Laprise,1986-07-23,day,sherdog
c0c1a09b5e1b46a3,Mark Hunt,1974-03-23,day,wikidata
d677e26394f63853,Yushin Okami,1981-07-21,day,wikidata
39da821538e62fdf,Ben Nguyen,1988-08-03,day,sherdog
7fa4de25ca76c987,Elias Garcia,1992-09-13,day,sherdog
92c57fa4c9d071a4,Mizuto Hirota,1981-05-05,day,sherdog
6bfdba3056a25c03,Alex Gorgees,1995-08-11,day,sherdog
9ec283acdb8c90cb,Bryan Caraway,1984-08-04,day,sherdog
bc690e1b8e4db483,Michel Batista,1984-04-20,day,wikidata
630de995e580e91b,Darrell Horcher,1987-07-28,day,sherdog
8b6277435b463072,Ricky Rainey,1983-06-29,day,sherdog
68f6531316d9c8e0,Rashad Coulter,1981-11-27,day,sherdog
cf81dba9e7c1436e,Yuta Sasaki,1989-10-07,day,sherdog
6349e94d40c441ae,Devin Powell,1988-03-01,day,sherdog
0f7f7b9ef234d271,John Gunther,1985-11-24,day,sherdog
0f7518cc5cd482fb,Joby Sanchez,1991-06-24,day,wikidata
2971bd696b960770,Jason Knight,1992-07-14,day,sherdog
1fab4ab88bdeec03,Adam Wieczorek,1992-02-05,day,sherdog
7fb594579e275877,Artem Lobov,1986-08-11,day,sherdog
fe999a676aff614d,Alex Garcia,1987-07-14,day,sherdog
9c3208d89cbe9368,Thibault Gouti,1987-02-27,day,sherdog
86c0d28de0278d5e,Gray Maynard,1979-05-09,day,wikidata
f7c42896293e4098,Ryan LaFlare,1983-10-01,day,sherdog
6f26d55c4081cede,Luis Henrique,1993-08-21,day,sherdog
df932d661b9328f2,Thales Leites,1981-09-06,day,wikidata
e3f33b952ffafd22,Hector Lombard,1978-02-02,day,wikidata
6d5cc26a3f7f3219,Alex Chambers,1978-10-28,day,sherdog
2aac40d37b384f15,CB Dollaway,1983-08-10,day,wikidata
28602e12873668e9,Kajan Johnson,1984-04-21,day,wikidata
df0fefed285ae0b4,Adam Yandiev,1988-07-07,day,sherdog
1deb81c25a131bd5,Jordan Johnson,1988-11-18,day,sherdog
328122439f0499f8,Terrion Ware,1986-03-31,day,sherdog
03ed5a0befc5fcdb,Craig White,1990-07-01,day,sherdog
a63f233ab499daec,Robert Sanchez,1986-03-05,day,sherdog
3955ba60efa70b99,Jarred Brooks,1993-05-02,day,sherdog
7abc9da625255f6e,Jake Ellenberger,1985-03-28,day,wikidata
9fe793b27f982c66,John Moraga,1984-03-20,day,wikidata
51f921dd3277b30f,Tim Williams,1986-07-03,day,sherdog
d816217cea80cc4a,Iuri Alcantara,1980-08-04,day,sherdog
917afb93e13b44ca,George Sullivan,1981-03-13,day,sherdog
39d6fd7007655d15,Kalindra Faria,1986-07-23,day,sherdog
ecb9d446bd30a867,Jon Tuck,1984-08-28,day,sherdog
017a519006b5edf7,Demetrious Johnson,1986-08-13,day,wikidata
b05b233d7059aedd,Jose Torres,1992-08-02,day,sherdog
3561dd9a1d49d1ea,Danielle Taylor,1989-10-25,day,sherdog
aef122b595c8e633,Eddie Alvarez,1984-01-11,day,wikidata
5193a0f230f0e22c,Jordan Mein,1989-10-10,day,sherdog
2591cd8ca2cfff0a,Vitor Miranda,1979-03-10,day,wikidata
45edab8a39c81be4,Jeremy Kimball,1991-03-01,day,sherdog
506e3ee0dc410af5,Damian Stasiak,1990-02-20,day,sherdog
2e037e78578df861,Sage Northcutt,1996-03-01,day,wikidata
ab101ec98d7449c6,Justin Scoggins,1992-05-02,day,sherdog
e14524270a6eb2c2,Gokhan Saki,1983-10-18,day,wikidata
4caee8c602c0baf1,Jamie Moyle,1989-03-17,day,sherdog
db6fb3e4448c3139,Barb Honchak,1979-08-30,day,sherdog
dd6970fa82ee654c,Richie Smullen,1991-08-17,day,sherdog
0dc395a269119171,Allan Zuniga,1992-04-04,day,sherdog
c0cf20918a1e0d8e,Tyler Diamond,1991-03-18,day,sherdog
adb29a86d181648c,Matt Bessette,1984-12-28,day,sherdog
47479ceadf2ca14b,Daichi Abe,1991-11-27,day,sherdog
3a73312f5fa44529,Felipe Arantes,1988-02-09,day,wikidata
b608b2114d2b6966,Rolando Dy,1991-08-11,day,sherdog
c4e12572a2116f34,Shinsho Anzai,1985-12-01,day,wikidata
091241352895a0fc,Viviane Pereira,1993-08-28,day,sherdog
73d6a1cbbd5ca76a,Naoki Inoue,1997-06-14,day,sherdog
e77ae1e109ec3221,Jenel Lausa,1988-08-01,day,sherdog
ad4d79f5df985bc2,Melinda Fabian,1987-06-25,day,sherdog
676cb2c23ec7fa8d,CM Punk,1978-10-26,day,wikidata
381b77cc316ca6ee,Rashad Evans,1979-09-25,day,wikidata
4e832c70f00c22df,Mike Santiago,1989-07-28,day,sherdog
3d497e7f0fd30cf7,Gleison Tibau,1983-07-10,day,sherdog
cc5d111cbd08c2ae,Mads Burnell,1994-03-06,day,sherdog
5f2780efb0d6a207,Daniel Kelly,1977-10-31,day,wikidata
eee2c24a46982135,Brad Scott,1989-06-22,day,sherdog
